Id,Name,Duration,CalcPrio,LastRun,LastResults,Verdict,Cycle,DurationGroup,TimeGroup
19144,82681,56096,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,182,2,2
19145,83177,54627,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,182,2,2
19146,83185,55656,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1]",1,182,2,2
19147,82931,55427,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",0,182,2,2
19148,82837,56427,0,2016-01-27 20:16:00,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",0,182,2,2
19149,83191,55224,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",0,182,2,2
19150,83068,55649,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19151,82830,56278,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,182,2,2
19152,83167,54515,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19153,83193,57601,0,2016-01-27 20:16:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,182,2,2
19154,83166,55353,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19155,82829,54743,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19156,83073,55074,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19157,83165,57085,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19158,82828,57722,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19159,83074,55114,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19160,83164,60863,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19161,82981,57744,0,2016-01-27 20:16:00,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,182,2,2
19162,83163,54922,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19163,82827,55607,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,182,2,2
19164,83194,57110,0,2016-01-27 20:16:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,182,2,2
19165,82946,55296,0,2016-01-27 20:16:00,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",1,182,2,2
19166,83075,54367,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19167,83162,54728,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19168,83161,54940,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19169,82975,55558,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",0,182,2,2
19170,83072,55843,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19171,83168,55443,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19172,82831,58228,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,182,2,2
19173,102762,55516,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 1, 1, 0]",0,182,2,2
19174,82979,54649,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19175,83172,56012,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,182,2,2
19176,82836,54322,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19177,82675,56221,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,182,2,2
19178,82943,57632,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19179,82928,55472,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1,182,2,2
19180,82835,55363,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19181,83069,55577,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19182,83171,55401,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19183,83076,56335,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19184,82834,55656,0,2016-01-27 20:16:00,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1,182,2,2
19185,82971,54856,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,182,2,2
19186,82944,55586,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19187,83070,54791,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19188,83170,57296,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19189,83192,55989,0,2016-01-27 20:16:00,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1]",1,182,2,2
19190,82832,57512,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19191,83071,54594,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19192,82945,57452,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19193,83169,55231,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19194,82674,54703,0,2016-01-27 20:16:00,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1,182,2,2
19195,82833,55624,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,182,2,2
19196,83199,56300,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,182,2,2
19197,82976,57115,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19198,82959,54847,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19199,82982,57870,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19200,83135,54767,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19201,83116,58078,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19202,83108,55705,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19203,83136,54234,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19204,83213,55460,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1,182,2,2
19205,82960,58870,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19206,102162,55237,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19207,83107,58405,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19208,83220,54461,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",0,182,2,2
19209,82952,56934,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19210,83096,55941,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19211,83137,56269,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19212,83117,54944,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19213,83138,55323,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19214,83206,57548,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,182,2,2
19215,83106,55367,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19216,83086,56551,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19217,83118,54170,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19218,83139,54755,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19219,83130,55382,0,2016-01-27 20:16:00,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",0,182,2,2
19220,83140,54849,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19221,83119,55722,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19222,82968,53966,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19223,83089,55277,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19224,83214,54697,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",1,182,2,2
19225,83109,55227,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19226,83092,55434,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19227,83134,56462,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19228,83203,51991,0,2016-01-27 20:16:00,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]",1,182,2,2
19229,82978,56409,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19230,83088,56376,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19231,82967,54825,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19232,82969,54499,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19233,82956,57232,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",0,182,2,2
19234,82957,57870,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19235,83113,54940,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1,182,2,2
19236,83132,54312,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19237,82955,56526,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19238,83204,54640,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,182,2,2
19239,83094,55518,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19240,83112,55713,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19241,83133,55033,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19242,83205,56086,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,182,2,2
19243,83115,55883,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19244,83215,54464,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",1,182,2,2
19245,102160,57125,0,2016-01-27 20:16:00,"[1, 1, 1, 1, 0, 1, 0, 0]",1,182,2,2
19246,82954,57815,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19247,83111,55135,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19248,83110,55461,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19249,83093,55697,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,182,2,2
19250,82958,55661,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19251,83218,56561,0,2016-01-27 20:16:00,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1,182,2,2
19252,83087,57094,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19253,83095,55730,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19254,83131,54582,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19255,82953,55354,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19256,102161,56724,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19257,83202,54854,0,2016-01-27 20:16:00,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]",1,182,2,2
19258,83114,54575,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19259,83141,54859,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,182,2,2
19260,83098,54506,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19261,83091,56223,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19262,83208,55850,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]",1,182,2,2
19263,83145,57492,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19264,83124,55735,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19265,82964,54524,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,182,2,2
19266,83125,56452,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19267,83101,56110,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19268,83209,54939,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1]",1,182,2,2
19269,83090,57437,0,2016-01-27 20:16:00,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1,182,2,2
19270,82965,55373,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19271,83146,56600,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19272,83126,54792,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19273,82951,59382,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19274,82977,54786,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19275,83083,58375,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19276,83148,57089,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,182,2,2
19277,83200,55230,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,182,2,2
19278,83100,56801,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19279,83127,55004,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19280,83147,56915,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19281,82966,56050,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19282,83128,54667,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19283,83123,55429,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19284,83103,54650,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19285,83102,56179,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19286,83143,56458,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19287,83097,55689,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19288,102163,55844,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",1,182,2,2
19289,83104,56485,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19290,83144,55810,0,2016-01-27 20:16:00,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,182,2,2
19291,83122,54857,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19292,83121,55841,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19293,83142,55564,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,182,2,2
19294,83105,56951,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19295,82963,55910,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]",0,182,2,2
19296,82961,58355,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19297,83120,57622,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19298,83129,55064,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19299,83221,56459,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 1, 1]",0,182,2,2
19300,83085,55885,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19301,83084,55072,0,2016-01-27 20:16:00,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,182,2,2
19302,82962,55756,0,2016-01-27 20:16:00,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,182,2,2
19303,107398,55074,0,2016-01-28 08:08:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0,182,2,0
19304,109788,328969,0,2016-01-28 13:08:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,182,1,0
19305,109784,25531,0,2016-01-28 13:08:00,"[0, 1, 1, 0, 0]",0,182,2,0
19306,109790,584007,0,2016-01-28 13:08:00,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,182,0,0
19307,109786,607655,0,2016-01-28 13:08:00,"[0, 0, 0, 1]",1,182,0,0
19308,109785,593029,0,2016-01-28 13:08:00,"[0, 0, 0]",1,182,0,0
19309,109787,613588,0,2016-01-28 13:08:00,"[0, 0, 0, 1]",1,182,0,0
19310,109789,576489,0,2016-01-28 13:08:00,"[0, 1, 1, 0, 1, 0, 1, 1]",1,182,0,0
19311,109793,585120,0,2016-01-28 13:09:00,"[0, 0, 0]",1,182,0,0
19312,109791,579153,0,2016-01-28 13:09:00,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1,182,0,0
19313,109794,609934,0,2016-01-28 13:09:00,"[0, 0, 0, 1, 1]",1,182,0,0
19314,109792,584964,0,2016-01-28 13:09:00,"[0, 0, 0]",1,182,0,0
19315,109788,328969,0,2016-01-28 13:34:00,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,182,1,0
19316,109789,576489,0,2016-01-28 13:34:00,"[1, 0, 1, 1, 0, 1, 0, 1, 1]",0,182,0,0
19317,109787,613588,0,2016-01-28 13:34:00,"[1, 0, 0, 0, 1]",0,182,0,0
19318,109790,584007,0,2016-01-28 13:34:00,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,182,0,0
19319,109785,593029,0,2016-01-28 13:34:00,"[1, 0, 0, 0]",0,182,0,0
19320,109791,579153,0,2016-01-28 13:34:00,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0,182,0,0
19321,109786,607655,0,2016-01-28 13:34:00,"[1, 0, 0, 0, 1]",0,182,0,0
19322,109793,585120,0,2016-01-28 13:35:00,"[1, 0, 0, 0]",0,182,0,0
19323,109794,609934,0,2016-01-28 13:35:00,"[1, 0, 0, 0, 1, 1]",0,182,0,0
19324,109792,584964,0,2016-01-28 13:35:00,"[1, 0, 0, 0]",0,182,0,0
19325,109790,584007,0,2016-01-28 14:06:00,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,182,0,0
19326,109790,584007,0,2016-01-28 14:14:00,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,182,0,0
19327,109790,584007,0,2016-01-28 14:22:00,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,182,0,0
19328,82701,56593,0,2016-01-28 17:02:00,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,183,2,2
19329,82707,55235,0,2016-01-28 17:02:00,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,183,2,2
19330,82697,55178,0,2016-01-28 17:02:00,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1,183,2,2
19331,82686,54663,0,2016-01-28 17:02:00,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,183,2,2
19332,82709,54526,0,2016-01-28 17:02:00,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",1,183,2,2
19333,82719,55333,0,2016-01-28 17:02:00,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,183,2,2
