Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle
17999;83056;55890;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0];0;178
18000;83110;55461;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18001;82855;54438;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18002;83156;54946;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18003;82932;56227;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18004;83078;55876;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18005;78224;57065;0;2016-01-22 16:40:00;[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18006;82824;56532;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];0;178
18007;82703;55052;0;2016-01-22 16:40:00;[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1];0;178
18008;82825;55642;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18009;82947;55874;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;178
18010;82626;56560;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;178
18011;82909;56132;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18012;82702;56346;0;2016-01-22 16:40:00;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18013;82821;56255;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];0;178
18014;78204;56832;0;2016-01-22 16:40:00;[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0];1;178
18015;78212;55966;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0];0;178
18016;83161;54940;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18017;83022;55372;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0];0;178
18018;78243;55845;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18019;83214;54697;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1];1;178
18020;82774;58294;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;178
18021;82704;55281;0;2016-01-22 16:40:00;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18022;82681;56096;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];0;178
18023;82908;57118;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18024;82775;57448;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0];0;178
18025;82827;55607;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;178
18026;78242;56751;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18027;82981;57744;0;2016-01-22 16:40:00;[1, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;178
18028;83163;54922;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18029;83183;55258;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 1];0;178
18030;82918;54961;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18031;82822;55363;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];0;178
18032;83007;55843;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0];0;178
18033;82891;55531;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18034;83077;55530;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18035;83027;55553;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0];0;178
18036;78226;57675;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18037;82707;55235;0;2016-01-22 16:40:00;[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;178
18038;82700;54866;0;2016-01-22 16:40:00;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];0;178
18039;82901;55419;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18040;82604;55909;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1];0;178
18041;82627;56368;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;178
18042;82997;55187;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0];0;178
18043;82896;55470;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18044;82856;56958;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18045;82606;55230;0;2016-01-22 16:40:00;[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1];1;178
18046;78223;47346;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18047;82967;54825;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;178
18048;82602;55512;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1];0;178
18049;83213;55460;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0];1;178
18050;82771;60123;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;178
18051;82680;56008;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];0;178
18052;83034;54138;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0];0;178
18053;82769;60587;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];0;178
18054;82888;55336;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18055;83074;55114;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18056;82794;55438;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18057;83157;54303;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18058;82853;58046;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18059;82795;55614;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18060;82977;54786;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18061;82705;54741;0;2016-01-22 16:40:00;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18062;78225;55495;0;2016-01-22 16:40:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18063;82776;55894;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0];0;178
18064;83158;56398;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18065;82708;55230;0;2016-01-22 16:40:00;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18066;82933;55450;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18067;83155;54579;0;2016-01-22 16:40:00;[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;178
18068;83111;55135;0;2016-01-22 16:40:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];0;178
18069;101987;58866;0;2016-01-22 16:40:00;[1, 1, 0, 1, 0, 0];1;178
18070;78165;54860;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;179
18071;78164;55455;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18072;78157;55266;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1];0;180
18073;78155;55184;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18074;78152;55968;0;2016-01-25 08:30:00;[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];0;180
18075;78154;55066;0;2016-01-25 08:30:00;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18076;78158;55287;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18077;78153;56034;0;2016-01-25 08:30:00;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];0;180
18078;78150;57007;0;2016-01-25 08:30:00;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18079;78156;55566;0;2016-01-25 08:30:00;[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1];1;180
18080;78162;54636;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18081;78161;54815;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18082;78159;55802;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18083;78160;54744;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18084;78151;46704;0;2016-01-25 08:30:00;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18085;78163;56846;0;2016-01-25 08:30:00;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18086;78251;58937;0;2016-01-25 20:24:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18087;78157;55266;0;2016-01-25 20:28:00;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1];0;180
18088;82770;57084;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];0;180
18089;82515;55231;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18090;78283;54665;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18091;102507;61646;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0];0;180
18092;82749;57116;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180
18093;82784;57087;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;180
18094;78165;54860;0;2016-01-25 20:28:00;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18095;82918;54961;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18096;82771;60123;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;180
18097;82590;55713;0;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1];1;180
18098;78237;58740;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18099;78150;57007;0;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18100;82880;55564;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18101;82458;57036;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18102;101920;55860;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18103;78171;57288;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18104;78205;56787;0;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180
18105;82628;56321;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18106;82750;57651;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18107;82491;55937;0;2016-01-25 20:28:00;[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1];0;180
18108;82765;57598;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18109;82791;56319;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18110;82496;56442;0;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1];0;180
18111;78075;61690;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1];0;180
18112;78277;55361;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18113;82746;58128;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18114;82901;55419;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18115;82898;54916;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18116;82517;56708;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18117;82787;58710;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18118;82769;60587;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];0;180
18119;82797;62519;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18120;102127;59755;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0];0;180
18121;78236;55042;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18122;82897;54751;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18123;82885;57114;0;2016-01-25 20:28:00;[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1];1;180
18124;101980;55237;0;2016-01-25 20:28:00;[1, 1, 1, 0, 1, 0, 0, 1];1;180
18125;82588;56109;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18126;78247;60208;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18127;82788;57213;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18128;82745;56888;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18129;82495;56225;0;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;180
18130;78274;58926;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18131;82768;58977;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1];0;180
18132;82518;55235;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18133;78242;56751;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18134;82916;58948;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18135;78290;55925;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18136;82452;55366;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18137;82504;55301;0;2016-01-25 20:28:00;[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0];1;180
18138;78164;55455;0;2016-01-25 20:28:00;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18139;82744;58099;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18140;82454;55394;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18141;82645;57991;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180
18142;82437;55591;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;180
18143;82896;55470;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18144;82790;55836;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18145;78284;54963;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18146;82494;57241;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18147;82455;52542;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18148;82503;54878;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0];0;180
18149;82505;55351;0;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1];1;180
18150;82785;55110;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;180
18151;78281;59402;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18152;82801;57525;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18153;82766;59719;0;2016-01-25 20:28:00;[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1];1;180
18154;82969;54499;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180
18155;78152;55968;0;2016-01-25 20:28:00;[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];0;180
18156;78163;56846;0;2016-01-25 20:28:00;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18157;82516;58788;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18158;82748;56967;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18159;82441;58132;0;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1];0;180
18160;82629;57113;0;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;180
18161;82967;54825;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180
18162;82796;60094;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0];0;180
18163;101982;57905;0;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0];0;180
18164;82747;56320;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18165;82589;55111;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18166;82643;59151;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180
18167;82786;57306;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;180
18168;78208;57678;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18169;82630;55772;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18170;82767;58747;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18171;82881;54970;0;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1];1;180
18172;78172;58013;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18173;82644;58001;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180
18174;78156;55566;0;2016-01-25 20:28:00;[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1];0;180
18175;82904;56685;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18176;78246;54984;0;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0];1;180
18177;82751;59973;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18178;78162;54636;0;2016-01-25 20:28:00;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18179;82497;57982;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18180;82637;55933;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18181;82423;54769;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1];0;180
18182;82757;60259;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18183;102161;56724;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0];1;180
18184;102125;60671;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0];0;180
18185;82917;58738;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18186;78161;54815;0;2016-01-25 20:28:00;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18187;82778;57552;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0];0;180
18188;82761;58376;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1];0;180
18189;82440;56302;0;2016-01-25 20:28:00;[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;180
18190;82634;55723;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18191;82636;54726;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18192;78244;55593;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18193;82595;58229;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18194;82625;56426;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];0;180
18195;82794;55438;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18196;82799;58126;0;2016-01-25 20:28:00;[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0];1;180
18197;82779;55672;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0];0;180
18198;82499;57793;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18199;82793;56866;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18200;82878;56065;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18201;82902;59585;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180
18202;82507;55497;0;2016-01-25 20:28:00;[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1];0;180
18203;78159;55802;0;2016-01-25 20:28:00;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18204;82633;56279;0;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
18205;82594;56715;0;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180
